XLogP,ExactMass,MonoisotopicMass,TPSA,Complexity,Charge,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,HeavyAtomCount,IsotopeAtomCount,AtomStereoCount,DefinedAtomStereoCount,UndefinedAtomStereoCount,BondStereoCount,DefinedBondStereoCount,UndefinedBondStereoCount,CovalentUnitCount
2.3,381.12594604,381.12594604,124.0,524.0,0.0,3.0,5.0,6.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,,,,,,,,,,,,,,,,,
4.4,354.136827821,354.136827821,49.4,579.0,0.0,1.0,3.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,,,,,,,,,,,,,,,,,
2.5,444.22737416,444.22737416,96.9,780.0,0.0,3.0,6.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,440.18484064,440.18484064,78.2,783.0,0.0,1.0,4.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.5,471.15426879,471.15426879,124.0,873.0,0.0,1.0,6.0,7.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,440.18484064,440.18484064,78.2,783.0,0.0,1.0,4.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.6,524.08479,524.08479,68.9,862.0,0.0,1.0,3.0,6.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.5,468.16339175,468.16339175,108.0,833.0,0.0,1.0,8.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.3,413.15216079,413.15216079,106.0,689.0,0.0,1.0,6.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,391.15076138,391.15076138,67.0,676.0,0.0,2.0,7.0,2.0,28.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4.4,340.18117286,340.18117286,79.4,451.0,0.0,2.0,6.0,3.0,25.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
1.8,346.20049070,346.20049070,79.5,429.0,0.0,2.0,5.0,7.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.8,346.16410520,346.16410520,108.0,481.0,0.0,3.0,6.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.8,475.08552,475.08552,113.0,618.0,0.0,2.0,7.0,7.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.3,236.106196400,236.106196400,43.6,265.0,0.0,0.0,3.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,,,,,,,,,,,,,,,,,
2.2,265.99974247,265.99974247,138.0,430.0,0.0,2.0,6.0,1.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1.8,307.132076794,307.132076794,71.1,477.0,0.0,2.0,3.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4,340.1454744,340.1454744,57.9,416.0,0.0,2.0,3.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.7,367.12084340,367.12084340,55.5,502.0,0.0,1.0,4.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,,,,,,,,,,,,,,,,,
1.0,376.16477390,376.16477390,92.3,551.0,0.0,2.0,6.0,3.0,28.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0
2.2,387.16952493,387.16952493,87.1,603.0,0.0,1.0,6.0,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,,,,,,,,,,,,,,,,,
2.2,375.18075832,375.18075832,91.7,525.0,0.0,2.0,5.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,418.12119501,418.12119501,150.0,614.0,0.0,4.0,6.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.6,293.12766012,293.12766012,97.0,336.0,0.0,3.0,6.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,488.14307327,488.14307327,146.0,713.0,0.0,4.0,7.0,6.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.5,545.16205676,545.16205676,123.0,930.0,0.0,3.0,8.0,7.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.1,343.0359835,343.0359835,104.0,586.0,0.0,2.0,5.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.3,328.0614700,328.0614700,67.4,520.0,0.0,2.0,4.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,269.116426730,269.116426730,62.7,505.0,0.0,2.0,4.0,3.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2.9,347.04933083,347.04933083,57.8,544.0,0.0,2.0,8.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.2,490.17403661,490.17403661,97.5,679.0,0.0,2.0,11.0,8.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.2,406.07113133,406.07113133,102.0,530.0,0.0,1.0,9.0,5.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.5,428.09724864,428.09724864,64.2,847.0,0.0,1.0,5.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.3,310.10659032,310.10659032,90.1,390.0,0.0,1.0,6.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.9,373.0829337,373.0829337,86.5,470.0,0.0,1.0,6.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4,358.0832680,358.0832680,90.1,456.0,0.0,1.0,6.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.2,411.07113376,411.07113376,125.0,733.0,0.0,2.0,6.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.5,343.07793322,343.07793322,94.0,589.0,0.0,1.0,4.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4,349.08849790,349.08849790,92.4,521.0,0.0,1.0,5.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.1,355.07793322,355.07793322,83.1,574.0,0.0,1.0,4.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6,489.20121898,489.20121898,134.0,763.0,0.0,3.0,8.0,8.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1,412.17466988,412.17466988,121.0,612.0,0.0,3.0,7.0,7.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8,339.89758,339.89758,119.0,656.0,0.0,2.0,4.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.7,338.10889899,338.10889899,79.5,414.0,0.0,1.0,4.0,5.0,24.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.9,380.15610092,380.15610092,60.9,565.0,0.0,0.0,6.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.6,366.0495231,366.0495231,66.9,479.0,0.0,2.0,6.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.3,427.1887362,427.1887362,98.8,580.0,0.0,3.0,6.0,6.0,30.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0
1.1,305.116426730,305.116426730,86.0,528.0,0.0,2.0,4.0,1.0,23.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0
1.4,466.0826166,466.0826166,164.0,771.0,0.0,3.0,9.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.5,244.0515740,244.0515740,67.6,275.0,0.0,2.0,3.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,420.1135228,420.1135228,121.0,624.0,0.0,3.0,7.0,5.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.7,362.17427596,362.17427596,81.3,546.0,0.0,3.0,3.0,4.0,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,330.01162,330.01162,87.7,471.0,0.0,2.0,4.0,1.0,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.6,234.090546336,234.090546336,65.4,341.0,0.0,1.0,3.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.1,403.12669493,403.12669493,89.4,598.0,0.0,1.0,5.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.2,479.23212518,479.23212518,83.1,705.0,0.0,2.0,5.0,9.0,36.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4.2,377.04458223,377.04458223,89.3,490.0,0.0,0.0,9.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8,334.14297583,334.14297583,85.2,501.0,0.0,2.0,5.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.7,450.11504700,450.11504700,123.0,600.0,0.0,4.0,5.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,,,,,,,,,,,,,,,,,
3.1,331.168462302,331.168462302,61.0,389.0,0.0,1.0,4.0,7.0,25.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
1.1,463.1258611,463.1258611,159.0,651.0,0.0,4.0,9.0,4.0,32.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.3,336.0989181,336.0989181,109.0,541.0,0.0,3.0,7.0,3.0,23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.6,294.14806121,294.14806121,65.0,366.0,0.0,2.0,4.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4,294.10044231,294.10044231,93.4,460.0,0.0,3.0,4.0,4.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1.8,476.18598345,476.18598345,111.0,749.0,0.0,3.0,7.0,7.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8,460.07462,460.07462,111.0,601.0,0.0,3.0,6.0,6.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.5,464.0939129,464.0939129,73.5,863.0,0.0,1.0,5.0,5.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.2,331.17969569,331.17969569,58.0,451.0,0.0,2.0,3.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,306.15929460,306.15929460,70.9,391.0,0.0,2.0,4.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.4,333.13897369,333.13897369,66.5,444.0,0.0,2.0,5.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.1,309.11134135,309.11134135,84.1,493.0,0.0,2.0,4.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,,,,,,,,,,,,,,,,,
2.3,422.20663871,422.20663871,96.6,559.0,0.0,1.0,8.0,8.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,332.10217365,332.10217365,105.0,470.0,0.0,2.0,7.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.4,338.11790390,338.11790390,74.7,584.0,0.0,1.0,5.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,,,,,,,,,,,,,,,,,
0.9,215.105862047,215.105862047,54.4,338.0,0.0,1.0,3.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,316.14230712,316.14230712,130.0,391.0,0.0,5.0,6.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,367.0546109,367.0546109,86.0,466.0,0.0,2.0,3.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.3,441.1455339,441.1455339,97.5,601.0,0.0,2.0,7.0,7.0,31.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0
3.5,281.16404563,281.16404563,79.6,318.0,0.0,3.0,4.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.3,342.173213330,342.173213330,42.0,476.0,0.0,1.0,2.0,4.0,26.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
,,,,,,,,,,,,,,,,,
2.6,347.05286129,347.05286129,94.0,609.0,0.0,1.0,5.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.9,354.99564,354.99564,81.2,438.0,0.0,3.0,3.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.8,335.16337692,335.16337692,67.9,523.0,0.0,1.0,4.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.8,435.0323513,435.0323513,124.0,562.0,0.0,3.0,5.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.6,549.24750046,549.24750046,131.0,940.0,0.0,2.0,8.0,13.0,40.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.8,507.10521,507.10521,126.0,690.0,0.0,3.0,8.0,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.7,443.16272547,443.16272547,138.0,633.0,0.0,2.0,8.0,8.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.5,408.21614077,408.21614077,90.5,547.0,0.0,3.0,5.0,7.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.4,340.18117286,340.18117286,79.4,445.0,0.0,2.0,6.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.2,407.0560857,407.0560857,66.5,539.0,0.0,2.0,8.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.9,312.19501140,312.19501140,57.6,473.0,0.0,1.0,3.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.7,271.0512396,271.0512396,57.8,331.0,0.0,2.0,2.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.3,346.13511374,346.13511374,96.5,520.0,0.0,1.0,5.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.9,587.21034437,587.21034437,125.0,894.0,0.0,2.0,8.0,8.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.2,631.23655911,631.23655911,134.0,968.0,0.0,2.0,9.0,10.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,339.10414797,339.10414797,92.4,417.0,0.0,1.0,5.0,5.0,24.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4.2,351.14839556,351.14839556,59.4,473.0,0.0,1.0,3.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.6,502.15758052,502.15758052,112.0,765.0,0.0,2.0,6.0,6.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4,519.15182400,519.15182400,104.0,1040.0,0.0,0.0,9.0,7.0,38.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.3,236.106196400,236.106196400,43.6,271.0,0.0,0.0,3.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.7,500.1727518,500.1727518,110.0,702.0,0.0,4.0,4.0,8.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.6,272.05455475,272.05455475,119.0,413.0,0.0,1.0,5.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.1,434.1734205,434.1734205,85.0,566.0,0.0,3.0,7.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8,333.08374445,333.08374445,79.8,447.0,0.0,2.0,7.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.7,317.09866866,317.09866866,66.1,366.0,0.0,1.0,4.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.5,393.22770851,393.22770851,103.0,539.0,0.0,3.0,6.0,7.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8,459.19065430,459.19065430,109.0,791.0,0.0,3.0,6.0,6.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
4.3,396.14201064,396.14201064,96.0,525.0,0.0,2.0,5.0,5.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,,,,,,,,,,,,,,,,,
2.0,427.18556891,427.18556891,123.0,629.0,0.0,2.0,8.0,8.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.7,325.17027382,325.17027382,66.5,416.0,0.0,2.0,5.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.1,359.14945819,359.14945819,103.0,504.0,0.0,2.0,7.0,5.0,27.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2.1,321.12257474,321.12257474,103.0,483.0,0.0,3.0,4.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.6,289.121512110,289.121512110,54.9,409.0,0.0,1.0,3.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.6,401.19640838,401.19640838,80.5,552.0,0.0,1.0,7.0,7.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2.1,338.13789045,338.13789045,96.1,479.0,0.0,3.0,4.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.4,424.06931981,424.06931981,82.7,559.0,0.0,0.0,8.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.9,447.08889182,447.08889182,129.0,629.0,0.0,0.0,8.0,5.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,433.07324176,433.07324176,129.0,614.0,0.0,0.0,8.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.1,388.07941039,388.07941039,101.0,544.0,0.0,0.0,7.0,5.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.9,351.07899585,351.07899585,130.0,511.0,0.0,1.0,7.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9,279.11201006,279.11201006,111.0,371.0,0.0,3.0,4.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.3,378.16919058,378.16919058,67.8,635.0,0.0,0.0,6.0,4.0,28.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2.6,269.116426730,269.116426730,70.9,350.0,0.0,2.0,3.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.2,314.97740,314.97740,57.8,292.0,0.0,2.0,2.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.1,502.22410030,502.22410030,132.0,824.0,0.0,2.0,9.0,6.0,37.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
2.2,358.14297583,358.14297583,84.0,530.0,0.0,2.0,4.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.2,444.12093841,444.12093841,84.0,687.0,0.0,2.0,8.0,5.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.6,326.07251349,326.07251349,96.2,500.0,0.0,2.0,5.0,3.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
5.1,499.25833993,499.25833993,108.0,756.0,0.0,4.0,4.0,9.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.3,530.17362451,530.17362451,176.0,766.0,0.0,5.0,8.0,8.0,38.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2.6,398.21180428,398.21180428,77.2,636.0,0.0,3.0,4.0,7.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
4.2,440.17723029,440.17723029,97.5,617.0,0.0,2.0,9.0,7.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.9,404.0442957,404.0442957,94.0,581.0,0.0,2.0,3.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.2,440.16958450,440.16958450,139.0,691.0,0.0,2.0,7.0,8.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.1,313.11748936,313.11748936,120.0,456.0,0.0,2.0,6.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.1,583.26957332,583.26957332,106.0,915.0,0.0,3.0,6.0,8.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.5,340.18117286,340.18117286,79.4,430.0,0.0,2.0,6.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.0,442.16747650,442.16747650,133.0,714.0,0.0,4.0,6.0,7.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.1,270.14806121,270.14806121,49.3,437.0,0.0,0.0,4.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.5,323.12699141,323.12699141,80.3,494.0,0.0,2.0,4.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.1,321.147726857,321.147726857,71.1,491.0,0.0,2.0,3.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.3,293.116426730,293.116426730,71.1,463.0,0.0,2.0,3.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8,346.10996162,346.10996162,135.0,486.0,0.0,2.0,6.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.7,407.20697307,407.20697307,121.0,649.0,0.0,3.0,7.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,,,,,,,,,,,,,,,,,
3.9,328.06817700,328.06817700,73.5,403.0,0.0,0.0,6.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.4,344.0386265,344.0386265,73.5,395.0,0.0,0.0,5.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.5,439.09906259,439.09906259,110.0,664.0,0.0,0.0,7.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,409.17837553,409.17837553,125.0,618.0,0.0,3.0,7.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.6,366.08989488,366.08989488,130.0,498.0,0.0,1.0,7.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,489.20121898,489.20121898,134.0,763.0,0.0,3.0,8.0,8.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.3,378.136827821,378.136827821,51.1,685.0,0.0,1.0,2.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.2,384.02219,384.02219,87.1,411.0,0.0,3.0,6.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.6,426.22426067,426.22426067,90.3,626.0,0.0,4.0,9.0,4.0,30.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0
6.8,449.2081342,449.2081342,98.7,667.0,0.0,3.0,4.0,11.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4,386.19674274,386.19674274,74.5,517.0,0.0,1.0,7.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.8,302.87174,300.87379,40.9,243.0,0.0,0.0,2.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.3,242.08037557,242.08037557,83.8,325.0,0.0,2.0,4.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.9,263.06703175,263.06703175,41.6,313.0,0.0,1.0,5.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.6,310.07759887,310.07759887,87.0,461.0,0.0,2.0,4.0,3.0,22.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
4.8,316.109944368,316.109944368,43.4,454.0,0.0,0.0,3.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.2,356.02893460,356.02893460,115.0,560.0,0.0,1.0,6.0,3.0,24.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3.9,285.126597491,285.126597491,41.6,347.0,0.0,1.0,2.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.7,468.21614077,468.21614077,68.5,872.0,0.0,1.0,4.0,2.0,35.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.2,496.18590327,496.18590327,101.0,995.0,0.0,1.0,5.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.1,352.07290741,352.07290741,119.0,526.0,0.0,0.0,7.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.9,289.13274550,289.13274550,59.4,376.0,0.0,1.0,3.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.3,290.11676108,290.11676108,80.7,374.0,0.0,2.0,4.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,321.147726857,321.147726857,68.0,444.0,0.0,1.0,4.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6,408.16091152,408.16091152,108.0,683.0,0.0,3.0,10.0,6.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.7,443.17689594,443.17689594,121.0,732.0,0.0,4.0,10.0,7.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.6,410.12127520,410.12127520,113.0,601.0,0.0,2.0,6.0,5.0,29.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3.4,355.1563734,355.1563734,70.8,432.0,0.0,2.0,4.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.8,281.97689902,281.97689902,153.0,432.0,0.0,2.0,6.0,1.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2.0,457.22262313,457.22262313,110.0,749.0,0.0,2.0,6.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.4,502.15872333,502.15872333,146.0,751.0,0.0,4.0,7.0,6.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.8,409.11841587,409.11841587,107.0,516.0,0.0,3.0,9.0,7.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.5,463.13142534,463.13142534,151.0,847.0,0.0,4.0,7.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4,448.20230222,448.20230222,90.8,816.0,0.0,1.0,7.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.6,394.17936134,394.17936134,80.9,573.0,0.0,2.0,4.0,6.0,30.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
